doi;hal;ads_ok;ads_ko;ma_ok;xref_ok;xref_ko;scigraph;elsevier;plos;ma_ko
10.1038/s41467-018-03875-9;;;;1;;;1;;;1
10.1038/s41598-018-23823-3;;;;1;;;1;;;1
10.21741/9781945291678-7;;;;1;;;;;;1
10.1117/12.2310078;;;;1;;;;;;1
10.1063/1.5000679;;;;1;;;;1;;1
10.1038/nprot.2018.018;;;;1;;;1;;;1
10.1016/j.actamat.2018.04.047;;;;1;;;;1;;1
10.1016/j.ijrobp.2018.02.007;;;;1;;;;1;;1
10.1146/annurev-anchem-071015-041500;;;;1;;;;;;1
10.1016/j.apcata.2018.04.014;;;;1;;;;1;;1
10.1016/j.carbon.2018.04.089;;;;1;;;;1;;1
10.1016/j.sab.2018.05.019;;;;1;;;;1;;1
10.1016/j.physletb.2018.05.068;;;;1;;;;1;;1
10.1016/j.actamat.2018.06.001;1;;;1;;;;1;;1
10.1107/s1600577518000425;;;;1;;;;;;
10.3103/s1062873818030164;;;;1;;;;;;
10.1039/c8sm01343h;;;;1;;;;;;
10.1016/j.jcis.2018.03.065;;;;1;;;;1;;1
10.1093/biosci/biw183;;;;;;;;;;1
10.1088/1742-6596/845/1/012028;;;;;;;;;;1
10.1016/j.jallcom.2018.02.223;;;;1;;;;1;;1
10.1093/protein/gzw080;;;;1;;;;;;1
10.1016/j.electacta.2018.03.092;;;;;;;;1;;1
10.1017/njg.2017.32;;;;;;;;;;1
10.1038/s41598-018-27089-7;;;;1;;;1;;;1
10.1016/j.jallcom.2018.05.077;;;;1;;;;1;;1
10.1016/j.ejmech.2018.04.002;;;;1;;;;1;;1
10.1016/j.electacta.2018.05.138;;;;1;;;;1;;1
10.1016/j.jallcom.2018.04.190;;;;1;;;;1;;1
10.1016/j.micromeso.2018.01.017;;;;1;;;;1;;1
10.1016/j.nme.2018.03.007;;;;1;;;;1;;1
10.1039/c8tc00840j;;;;1;;;;;;
10.1016/j.ijplas.2018.03.006;;;;1;;;;1;;1
10.1016/j.apcatb.2018.05.092;;;;1;;;;1;;1
10.1016/j.ccr.2018.05.021;;;;1;;;;1;;1
10.1016/j.ijbiomac.2018.06.003;;;;1;;;;1;;1
10.1016/j.jallcom.2018.05.314;;;;1;;;;1;;1
10.1016/j.carbpol.2018.05.008;;;;1;;;;1;;1
10.1016/j.micromeso.2018.04.024;;;;1;;;;1;;1
10.1016/j.intermet.2018.04.005;;;;1;;;;1;;1
10.1039/c7sm01825h;;;;1;;;;;;
10.1016/j.bbapap.2018.05.016;;;;1;;;;1;;1
10.1016/j.cocis.2018.06.001;;;;1;;;;1;;1
10.1016/j.jeurceramsoc.2018.04.030;;;;1;;;;1;;1
10.1016/j.tsf.2018.05.046;;;;;;;;1;;1
10.1016/j.jallcom.2018.05.112;;;;1;;;;1;;1
10.1016/j.actamat.2018.04.038;;;;1;;;;1;;1
10.1016/j.cplett.2018.06.027;;;;1;;;;1;;1
10.1016/j.jmmm.2018.04.005;;;;1;;;;1;;1
10.1016/j.electacta.2018.06.001;;;;1;;;;1;;1
10.1016/j.physb.2018.04.008;;;;1;;;;1;;1
10.1016/j.ijbiomac.2018.04.142;;;;1;;;;1;;1
10.1016/j.tiv.2018.03.013;1;;;1;;;;1;;1
10.1016/j.bbrc.2018.04.139;;;;1;;;;1;;1
10.1016/j.mencom.2018.05.025;;;;1;;;;1;;1
10.1016/j.jmb.2018.03.005;;;;1;;;;1;;1
10.1016/j.bpj.2018.02.040;;;;1;;;;1;;1
10.1016/j.bbrc.2017.12.056;;;;1;;;;1;;1
10.1016/j.jcat.2018.03.032;;;;1;;;;1;;1
10.1016/j.cherd.2018.06.012;;;;1;;;;1;;1
10.1063/1.5030192;;;;1;;;;;;1
10.1038/s41598-018-26698-6;;;;1;;;1;;;1
10.1016/j.chembiol.2018.02.011;;;;1;;;;1;;1
10.1016/j.ccell.2018.04.003;;;;1;;;;1;;1
10.1063/1.5026778;;;;1;;;;;;1
10.1021/acs.inorgchem.8b00095;;;;1;;;;;;1
10.1016/bs.ctdb.2018.02.007;;;;1;;;;1;;1
10.1021/acs.jpclett.8b01094;;;;1;;;;;;1
10.1016/j.chembiol.2018.02.004;;;;1;;;;1;;1
10.1063/1.5026462;;;;1;;;;;;1
10.1063/1.5019984;;;;1;;;;;;1
10.1021/jacs.8b01774;;;;1;;;;;;1
10.1021/acssuschemeng.8b01354;;;;1;;;;;;1
10.1063/1.5023898;;;;1;;;;;;1
10.1002/anie.201712617;;;;1;;;;;;1
10.1186/s13014-018-1038-6;;;;1;;;;;;1
10.1002/pro.3401;;;;1;;;;;;1
10.1038/s41467-018-04438-8;;;;1;;;1;;;1
10.1002/1873-3468.13096;;;;1;;;;;;1
10.1002/ejic.201800140;;;;1;;;;;;1
10.1073/pnas.1801336115;;;;1;;;;;;1
10.1073/pnas.1716109115;;;;1;;;;;;1
10.1073/pnas.1801298115;;;;1;;;;;;1
10.1021/acs.iecr.8b00708;;;;1;;;;;;1
10.1021/acs.jmedchem.8b00096;;;;1;;;;;;1
10.1021/acs.jmedchem.8b00081;;;;1;;;;;;1
10.1021/acscatal.7b04462;;;;1;;;;;;1
10.1021/acs.cgd.8b00402;;;;1;;;;;;1
10.1093/nar/gky235;;;;1;;;;;;1
10.1021/acs.chemmater.7b04245;;;;1;;;;;;1
10.1021/acsomega.8b01006;;;;1;;;;;;1
10.1021/acs.jpcc.8b02783;;;;1;;;;;;1
10.1021/acsami.8b01269;;;;;;;;;;1
10.1021/acs.jmedchem.8b00289;;;;;;;;;;1
10.1021/acsami.8b03469;;;;1;;;;;;1
10.1021/acs.chemmater.8b00827;;;;1;;;;;;1
10.1021/acschembio.8b00041;;;;1;;;;;;1
10.1002/anie.201805165;;;;1;;;;;;1
10.1021/acs.langmuir.8b00280;;;;1;;;;;;1
10.1021/acs.jmedchem.7b01666;;;;;;;;;;1
10.1021/acs.jmedchem.8b00357;;;;1;;;;;;1
10.1002/ejlt.201800222;;;;1;;;;;;1
10.1074/jbc.ra118.001794;;;;1;;;;;;
10.7554/elife.26640;;;;1;;;;;;
10.1039/c7nr08372f;;;;1;;;;;;
10.1039/c7nj04862a;;;;1;;;;;;
10.1557/jmr.2016.500;;;;;;;;;;1
10.3390/catal7020058;;;;;;;;;;1
10.1021/acs.analchem.7b05110;;;;1;;;;;;1
10.1021/acs.biochem.7b01018;;;;1;;;;;;1
10.1038/s41467-018-02924-7;;;;1;;;1;;;1
10.1038/s41598-017-02043-1;;;;1;;;1;;;1
10.1166/jbn.2017.2345;;;;;;;;;;1
10.1016/j.ccr.2018.03.008;1;;;1;;;;1;;1
10.1557/jmr.2017.31;;;;;;;;;;1
10.1021/acsnano.7b07905;;;;1;;;;;;1
10.1002/ppsc.201700319;;;;1;;;;;;1
10.1002/advs.201700694;;;;1;;;;;;1
10.1074/jbc.ra117.000760;;;;1;;;;;;
10.1021/acs.inorgchem.8b01093;;;;1;;;;;;1
10.1021/acs.jpcc.8b02699;;;;1;;;;;;1
10.1021/acschembio.7b01104;;;;1;;;;;;1
10.1021/acschembio.8b00183;;;;;;;;;;1
10.1021/acs.jmedchem.7b01716;;;;1;;;;;;1
10.1021/acsanm.8b00473;;;;1;;;;;;1
10.1021/acs.jpcc.7b12656;;;;1;;;;;;1
10.1021/acs.jmedchem.7b01869;;;;1;;;;;;1
10.1021/acs.jmedchem.8b00137;;;;1;;;;;;1
10.1021/acschembio.8b00029;;;;1;;;;;;1
10.1371/journal.pone.0197501;1;;;1;;;;;;1
10.1038/s41467-018-04388-1;;;;1;;;1;;;1
10.1063/1.5035414;;;;1;;;;;;1
10.1038/s41563-018-0108-3;;;;1;;;1;;;1
10.1002/chem.201704617;;;;1;;;;;;1
10.1016/j.ijfatigue.2018.06.042;;;;1;;;;1;;1
10.2138/am-2018-6429;;;;1;;;;;;1
10.1111/febs.14441;;;;1;;;;;;1
10.1021/acs.jpclett.8b01182;;;;1;;;;;;1
10.1021/acs.jpclett.8b00926;;;;1;;;;;;1
10.18520/cs/v114/i11/2356-2362;;;;;;;;;;1
10.1016/j.ultramic.2018.04.012;;;;1;;;;1;;1
10.1038/s41598-018-28269-1;;;;1;;;1;;;1
10.1016/j.jcrysgro.2018.06.028;;;;1;;;;1;;1
10.1021/jacs.7b13455;;;;1;;;;;;1
10.1021/acs.jpca.8b00984;;;;1;;;;;;1
10.1515/zkri-2017-2106;;;;1;;;;1;;1
10.1007/s10853-018-2258-8;1;;;1;;;1;;;1
10.1093/jxb/ery036;;;;1;;;;;;1
10.1073/pnas.1802692115;;;;1;;;;;;1
10.1002/chem.201802172;;;;1;;;;;;1
10.1002/adma.201800273;;;;1;;;;;;1
10.1002/mp.12973;;;;1;;;;;;1
10.1007/s11182-018-1426-2;;;;1;;;1;;;1
10.3390/e20070488;;;;;;;;;;1
10.1021/acs.langmuir.8b00972;;;;1;;;;;;1
10.1371/journal.pbio.2005160;;;;1;;;;1;1;1
10.1021/acs.chemmater.8b00903;;;;1;;;;;;1
10.1021/acs.jmedchem.8b00447;;;;;;;;;;1
10.1021/acscatal.8b00696;;;;1;;;;;;1
10.1074/jbc.ra117.000820;;;;1;;;;;;
10.1021/acs.accounts.8b00098;;;;1;;;;;;1
10.1021/acs.jpcc.8b01616;;;;1;;;;;;1
10.1021/acs.langmuir.8b00094;1;;;1;;;;;;1
10.1002/anie.201802946;;;;1;;;;;;1
10.1002/chem.201801938;;;;1;;;;;;1
10.1111/febs.14481;;;;1;;;;;;1
10.1038/s41598-018-28235-x;;;;1;;;1;;;1
10.1038/s41598-018-27890-4;;;;1;;;1;;;1
10.1038/s41467-018-05350-x;;;;1;;;1;;;1
10.1038/s41598-018-27285-5;;;;1;;;1;;;1
10.1063/1.5027071;;;;1;;;;;;1
10.1063/1.5034500;;;;1;;;;;;1
10.1016/j.jallcom.2018.06.372;;;;1;;;;1;;1
10.3390/cryst8070298;;;;;;;;;;1
10.1002/nbm.3933;;;;1;;;;;;1
10.1021/acs.chemmater.8b02029;;;;;;;;;;1
10.1038/s41467-018-05143-2;;;;1;;;1;;;1
10.1021/acsmacrolett.8b00418;;;;1;;;;;;1
10.1021/acs.macromol.8b00489;;;;1;;;;;;1
10.1080/08957959.2018.1480017;;;;1;;;;;;1
10.1080/03008207.2018.1430144;;;;1;;;;;;1
10.1080/08957959.2018.1485020;;;;;;;;;;1
10.1117/12.2313353;;;;1;;;;;;1
10.1021/acs.inorgchem.8b01196;;;;1;;;;;;1
10.1016/j.saa.2018.06.075;;;;1;;;;1;;1
10.1021/acs.nanolett.8b01649;;;;1;;;;;;1
10.1021/acs.jmedchem.8b00653;;;;1;;;;;;1
10.1021/acs.langmuir.8b01369;;;;1;;;;;;1
10.1016/j.jaridenv.2018.06.010;;;;1;;;;1;;1
10.1021/acsami.8b02266;;;;1;;;;;;1
10.1016/j.gca.2018.06.013;;;;1;;;;1;;1
10.1093/nar/gky402;;;;1;;;;;;1
10.1074/jbc.ra118.003989;;;;1;;;;;;
10.1088/1361-648x/aaa73e;;;;1;;;;;;
10.4236/anp.2017.62007;;;;;;;;;;1
10.1021/acschembio.7b00370;;;;;;;;;;1
10.1088/1361-6641/aa8708;;;;;;;;;;1
10.1515/zkri-2017-2091;;;;;;;;;;1
10.1021/jacs.7b07114;;;;1;;;;;;1
10.1002/ejic.201700796;;;;1;;;;;;1
10.1016/j.actamat.2018.01.019;;;;1;;;;1;;1
10.1007/s11661-018-4529-z;;;;1;;;1;;;1
10.1111/jace.15354;;;;1;;;;;;1
10.1038/srep40515;;;;1;;;1;;;1
10.1186/s41747-017-0030-5;;;;1;;;;;;1
10.1016/j.jallcom.2018.04.302;1;;;1;;;;1;;1
10.1063/1.5021536;;;;1;;;;;;1
10.1088/1361-6463/aacf7d;;;;1;;;;;;1
10.1038/s41598-018-28918-5;;;;1;;;1;;;1
10.1038/s42003-018-0100-0;;;;1;;;1;;;1
10.1016/j.actamat.2018.06.021;;;;1;;;;1;;1
10.1038/s41598-018-28802-2;;;;1;;;1;;;1
10.1016/j.rbmo.2018.04.051;;;;1;;;;1;;1
10.1038/s41524-018-0094-7;1;;;1;;;1;;;1
10.1016/j.nima.2018.07.001;;;;1;;;;1;;1
10.1016/j.cej.2018.08.017;;;;1;;;;1;;1
10.1016/j.jpowsour.2018.06.097;;;;1;;;;1;;1
10.1016/j.ijfatigue.2018.08.019;;;;1;;;;1;;1
10.1021/acs.chemmater.8b00431;;;;1;;;;;;1
10.1080/08940886.2018.1460179;;;;1;;;;;;1
10.1080/08940886.2018.1435955;;;;1;;;;;;1
10.1021/acscatal.8b01321;;;;1;;;;;;1
10.1080/07341512.2018.1489762;;;;1;;;;;;1
10.1080/08940886.2018.1435949;;;;1;;;;;;1
10.1080/10408398.2016.1227299;;;;1;;;;;;1
10.3390/cryst8060243;;;;;;;;;;1
10.3390/soilsystems2030037;;;;;;;;;;1
10.1038/s41467-018-05426-8;;;;1;;;1;;;1
10.1021/acs.chemmater.8b00909;;;;;;;;;;1
10.1016/j.pmatsci.2018.07.003;;;;1;;;;1;;1
10.1016/j.actamat.2018.07.018;;;;1;;;;1;;1
10.1016/j.chemgeo.2018.07.008;;;;1;;;;1;;1
10.1016/j.poly.2018.07.011;1;;;1;;;;1;;1
10.1016/j.gca.2018.07.019;;;;1;;;;1;;1
10.3139/147.110534;;;;1;;;;;;1
10.1016/j.bioorg.2018.06.022;;;;1;;;;1;;1
10.1016/j.bbagen.2018.07.010;;;;1;;;;1;;1
10.1016/j.bbagen.2018.07.011;;;;1;;;;1;;1
10.1016/j.bpj.2018.03.040;;;;1;;;;1;;1
10.1016/j.jsg.2018.05.003;;;;1;;;;1;;1
10.1016/j.jallcom.2018.07.120;;;;1;;;;1;;1
10.1016/j.ejmech.2018.07.006;;;;1;;;;1;;1
10.1016/j.jallcom.2018.07.183;;;;1;;;;1;;1
10.1016/j.jmb.2018.06.004;;;;1;;;;1;;1
10.1016/j.ejps.2018.07.048;;;;1;;;;1;;1
10.1016/j.nanoen.2018.07.056;;;;1;;;;1;;1
10.1016/j.ijfatigue.2018.07.034;;;;1;;;;1;;1
10.1016/j.polymer.2018.06.072;1;;;1;;;;1;;1
10.1016/j.astropartphys.2018.07.009;;;;1;;;;1;;1
10.1016/j.jsb.2018.08.006;1;;;1;;;;1;;1
10.1016/j.radmeas.2018.07.005;;;;1;;;;1;;1
10.1016/j.mencom.2018.07.036;;;;1;;;;1;;1
10.1016/j.ejmech.2018.06.047;;;;1;;;;1;;1
10.1016/j.str.2018.04.013;;;;1;;;;1;;1
10.1016/j.bbagen.2018.06.013;;;;1;;;;1;;1
10.1016/j.gca.2018.06.031;;;;1;;;;1;;1
10.1126/science.aaq1308;;;;1;;;;;;1
10.1016/j.ijpvp.2017.09.003;;;;1;;;;1;;1
10.1038/s41598-018-30085-6;;;;1;;;1;;;1
10.1038/s41594-018-0097-6;;;;1;;;1;;;1
10.1038/s41467-018-05631-5;;;;1;;;1;;;1
10.1016/j.jsg.2018.08.007;;;;1;;;;1;;1
10.1038/s41467-018-05405-z;;;;1;;;1;;;1
10.1021/acscatal.8b01612;;;;1;;;;;;1
10.1021/acscatal.8b02306;;;;1;;;;;;1
10.1038/s41467-018-05602-w;1;;;1;;;1;;;1
10.1021/acsnano.8b03586;;;;1;;;;;;1
10.1021/jacs.8b05347;;;;1;;;;;;1
10.1073/pnas.1806822115;;;;1;;;;;;1
10.1073/pnas.1607817115;;;;1;;;;;;1
10.1038/s41467-018-05441-9;;;;1;;;1;;;1
10.1038/s41467-018-05268-4;;;;1;;;1;;;1
10.1103/physrevb.97.024417;;;;1;;;;;;
10.1074/jbc.ra117.001374;;;;1;;;;;;
10.1039/c8cc06281a;;;;1;;;;;;
10.1074/jbc.ra117.000463;;;;1;;;;;;
10.1021/acs.macromol.6b02674;;;;;;;;;;1
10.1021/acs.jpcc.7b02625;;;;;;;;;;1
10.3390/v9110335;;;;;;;;;;1
10.1021/acs.jmedchem.7b00883;;;;;;;;;;1
10.1016/j.cell.2017.12.010;;;;1;;;;1;;1
10.1016/j.jnoncrysol.2018.01.017;;;;1;;;;1;;1
10.1021/acs.macromol.7b02279;;;;;;;;;;1
10.1021/acs.jpcc.7b10104;;;;1;;;;;;1
10.1021/acs.analchem.7b04818;;;;1;;;;;;1
10.1002/jmor.20804;;;;1;;;;;;1
10.1021/acs.jpclett.8b00409;;;;1;;;;;;1
10.1080/08940886.2018.1409562;;;;1;;;;;;1
10.2138/am-2017-5910;;;;1;;;;;;1
10.1007/978-1-4939-7151-0_9;;;;1;;;1;;;1
10.1063/1.5019877;;;;1;;;;;;1
10.1111/jace.15346;;;;1;;;;;;1
10.1038/s41586-018-0026-1;;;;1;;;1;;;1
10.1021/acschembio.8b00026;;;;1;;;;;;1
10.1016/j.electacta.2018.05.041;;;;;;;;1;;1
10.1073/pnas.1717700115;;;;1;;;;;;1
10.1038/s41467-018-05294-2;;;;1;;;1;;;1
10.1038/s41467-018-05702-7;;;;1;;;1;;;1
10.1038/s41467-018-05296-0;;;;1;;;1;;;1
10.1038/s41467-018-05707-2;;;;1;;;1;;;1
10.1038/s41467-018-05804-2;1;;;1;;;1;;;1
10.3390/catal8090356;;;;;;;;;;1
10.1016/j.carbon.2018.08.033;;;;1;;;;1;;1
10.1016/j.procir.2018.08.055;;;;1;;;;1;;1
10.1002/chem.201802240;;;;1;;;;;;1
10.1103/physrevlett.120.227203;;;;1;;;;;;
10.1021/acs.jpcc.8b02430;;;;1;;;;;;1
10.1021/acsami.8b09064;;;;1;;;;;;1
10.1038/s41467-018-05490-0;1;;;1;;;1;;;1
10.1002/anie.201804369;;;;1;;;;;;1
10.1021/acs.jpclett.8b01890;;;;1;;;;;;1
10.1371/journal.pone.0201903;;;;1;;;;;1;1
10.1016/j.jinorgbio.2018.08.008;;;;1;;;;1;;1
10.1038/s41563-018-0104-7;;;;1;;;1;;;1
10.1002/chem.201801503;;;;1;;;;;;1
10.1038/s41563-018-0116-3;;;;1;;;1;;;1
10.1038/s41598-018-31849-w;1;;;1;;;1;;;1
10.1016/j.msea.2018.09.032;;;;1;;;;1;;1
10.1038/s41598-018-30902-y;;;;1;;;1;;;1
10.1021/acs.jpcc.8b03744;;;;1;;;;;;1
10.1021/acs.jpcc.8b05189;;;;1;;;;;;1
10.1038/s41598-018-31405-6;;;;1;;;1;;;1
10.1080/09553002.2018.1425807;;;;1;;;;;;1
10.1021/acs.inorgchem.8b01542;;;;1;;;;;;1
10.3390/nano8090643;;;;1;;;;;;1
10.3390/ma11081300;;;;1;;;;;;1
10.1021/acsomega.8b01573;;;;1;;;;;;1
10.3390/ijms19072091;;;;1;;;;;;1
10.3390/polym10070770;;;;1;;;;;;1
10.1021/acsomega.8b01400;;;;1;;;;;;1
10.1021/acs.inorgchem.8b01510;;;;1;;;;;;1
10.1021/acs.biochem.8b00645;;;;1;;;;;;1
10.1021/acs.langmuir.8b00905;;;;1;;;;;;1
10.1021/acs.jpcc.8b03696;;;;1;;;;;;1
10.1186/s40494-018-0215-0;;;;1;;;;1;;1
10.1021/acs.jmedchem.8b00770;;;;1;;;;;;1
10.1021/acs.jmedchem.8b00373;;;;;;;;;;1
10.1021/acsanm.8b00402;;;;1;;;;;;1
10.1021/acschembio.8b00250;;;;1;;;;;;1
10.1002/chem.201802219;;;;1;;;;;;1
10.1038/s41598-018-30190-6;;;;1;;;1;;;1
10.1038/s41598-018-29884-8;;;;1;;;1;;;1
10.1038/s41598-018-29500-9;;;;1;;;1;1;;1
10.1111/febs.14598;;;;1;;;;;;1
10.1002/cmdc.201800398;;;;1;;;;;;1
10.1002/cpnc.54;;;;1;;;;;;1
10.1007/s10853-018-2324-2;;;;1;;;1;;;1
10.1007/s00775-018-1576-2;;;;1;;;1;;;1
10.1063/1.5040508;;;;1;;;;;;1
10.1007/s11663-018-1199-6;1;;;1;;;1;;;1
10.1140/epjp/i2018-12089-7;;;;1;;;;;;1
10.1007/s11051-018-4189-3;1;;;1;;;1;;;1
10.1039/c8qm00048d;;;;1;;;;;;
10.1063/1.5022184;;;;1;;;;;;1
10.1016/j.elecom.2017.10.002;;;;1;;;;1;;1
10.1021/acscatal.7b04304;;;;1;;;;;;1
10.1021/acs.langmuir.8b00038;;;;1;;;;;;1
10.1021/jacs.7b12644;;;;1;;;;;;1
10.1016/j.bbalip.2018.06.006;;;;1;;;;1;;1
10.1016/j.colsurfb.2018.03.038;;;;1;;;;1;;1
10.1002/adma.201803855;;;;1;;;;1;;1
10.3389/fpls.2018.01138;;;;1;;;;;;1
10.3390/galaxies6030069;;;;;;;;;;1
10.1088/1361-6633/aacfe8;;;;1;;;;;;1
10.1063/1.5028351;;;;1;;;;;;1
10.1007/s12210-018-0697-4;;;;1;;;1;;;1
10.1021/acs.macromol.8b00739;;;;1;;;;;;1
10.1038/s41598-018-30306-y;;;;1;;;1;;;1
10.1021/acs.macromol.8b01279;;;;;;;;;;1
10.1038/s41598-018-31022-3;;;;1;;;1;;;1
10.1080/08940886.2018.1506234;;;;1;;;;;;1
10.1021/acs.jpcc.8b03429;;;;1;;;;;;1
10.1007/s11465-018-0481-2;;;;1;;;1;;;1
10.1007/s11340-018-0390-7;1;;;1;;;1;;;1
10.1007/s10953-018-0782-4;;;;1;;;1;;;1
10.1088/1361-6560/aad315;;;;1;;;;;;1
10.3389/fpls.2018.01112;;;;1;;;;;;1
10.1021/acsaem.8b00718;;;;1;;;;;;1
10.1021/acs.jpcc.8b05614;;;;1;;;;;;1
10.1021/acs.jpcc.8b06724;;;;1;;;;;;1
10.1038/s41598-018-31259-y;;;;1;;;1;;;1
10.1038/s41557-018-0107-7;;;;1;;;1;;;1
10.1016/j.radphyschem.2018.12.009;;;;1;;;;1;;1
10.1016/j.radphyschem.2018.12.031;;;;1;;;;1;;1
10.1016/j.radphyschem.2018.12.025;;;;1;;;;1;;1
10.1063/1.5061807;;;;1;;;;;;1
10.1016/j.chemgeo.2018.08.026;;;;1;;;;1;;1
10.1021/jacs.8b06042;;;;1;;;;;;1
10.1016/j.polymer.2018.08.012;;;;1;;;;1;;1
10.1016/j.ymeth.2018.05.025;1;;;1;;;;1;;1
10.1016/j.actamat.2018.07.055;;;;1;;;;1;;1
10.1016/j.chemgeo.2018.08.002;;;;1;;;;1;;1
10.1016/j.bbapap.2018.09.005;;;;1;;;;1;;1
10.1016/j.sab.2018.08.006;;;;1;;;;1;;1
10.1016/j.eurpolymj.2018.09.017;;;;1;;;;1;;1
10.1016/j.apt.2018.08.008;;;;1;;;;1;;1
10.1016/j.promfg.2018.07.167;1;;;1;;;;1;;1
10.1016/j.molliq.2018.02.003;;;;1;;;;1;;1
10.1016/j.jpowsour.2018.09.085;;;;1;;;;1;;1
10.1016/j.intermet.2018.08.011;;;;1;;;;1;;1
10.1016/j.jsb.2018.08.001;;;;1;;;;1;;1
10.1016/j.mtla.2018.08.013;;;;1;;;;1;;1
10.1016/j.str.2018.06.006;;;;1;;;;1;;1
10.1016/j.nima.2018.08.072;;;;1;;;;1;;1
10.1016/j.nima.2018.03.069;;;;1;;;;1;;1
10.1016/j.gca.2018.08.033;1;;;1;;;;1;;1
10.1016/j.ctro.2018.07.005;;;;1;;;;1;;1
10.1016/j.commatsci.2018.09.005;1;;;1;;;;1;;1
10.1016/j.jcis.2018.08.020;;;;1;;;;1;;1
10.1016/j.cell.2018.07.045;;;;1;;;;1;;1
10.1016/j.bbrc.2018.08.116;;;;1;;;;1;;1
10.1021/acs.langmuir.8b02202;;;;1;;;;;;1
10.1016/j.tafmec.2018.09.010;;;;1;;;;1;;1
10.1016/j.poly.2018.09.058;;;;1;;;;1;;1
10.1021/acs.jmedchem.8b00835;;;;1;;;;;;1
10.1016/j.jsb.2018.08.008;;;;1;;;;1;;1
10.1021/acs.jmedchem.7b01847;;;;1;;;;;;1
10.1021/acs.jmedchem.8b00783;;;;;;;;;;1
10.1021/acs.jpcc.8b07068;;;;1;;;;;;1
10.1021/acs.biomac.8b00829;;;;1;;;;;;1
10.1021/acschembio.8b00257;;;;1;;;;;;1
10.1021/acscatal.8b01395;;;;1;;;;;;1
10.1111/febs.14610;;;;1;;;;;;1
10.1021/acs.biochem.8b00334;;;;1;;;;;;1
10.1021/acsanm.8b01183;;;;1;;;;;;1
10.1063/1.5039329;;;;1;;;;;;1
10.1063/1.5028182;;;;1;;;;;;1
10.1021/acs.biochem.8b00674;;;;1;;;;;;1
10.1002/pcr2.10009;;;;1;;;;;;1
10.1063/1.5045617;;;;1;;;;;;1
10.1016/j.respol.2018.06.018;;;;1;;;;1;;1
10.1063/1.5044728;;;;1;;;;;;1
10.1016/j.poly.2018.08.004;;;;1;;;;1;;1
10.1016/j.nima.2018.03.018;;;;1;;;;1;;1
10.1021/acs.nanolett.8b02816;;;;1;;;;;;1
10.1016/j.solidstatesciences.2018.09.006;;;;1;;;;1;;1
10.1002/pssb.201800027;;;;1;;;;;;1
10.1063/1.5025164;;;;1;;;;;;1
10.1007/s00269-018-0958-x;;;;1;;;1;;;1
10.1002/aelm.201700592;;;;1;;;;;;1
10.1107/s1600577517015016;;;;1;;;;;;
10.1107/s160057671800239x;;;;1;;;;;;
10.1107/s2053230x18002236;;;;1;;;;;;
10.1039/c7nr07415h;;;;1;;;;;;
10.1039/c8dt00283e;;;;1;;;;;;
10.1063/1.4985191;;;;;;;;;;1
10.1209/0295-5075/119/34004;;;;;;;;;;1
10.1515/zpch-2017-1039;;;;;;;;;;1
10.1016/j.ijpharm.2018.01.017;;;;1;;;;1;;1
10.3390/ma11010049;;;;1;;;;;;1
10.1021/acs.molpharmaceut.7b01085;;;;1;;;;;;1
10.1016/j.nima.2017.09.053;;;;1;;;;1;;1
10.1016/j.dib.2018.04.039;;;;1;;;;1;;1
10.1111/nph.14810;;;;1;;;;;;1
10.1021/acs.jpcc.7b12191;;;;1;;;;;;1
10.1016/j.celrep.2018.04.100;;;;1;;;;1;;1
10.1016/j.dib.2018.03.112;;;;1;;;;1;;1
10.1126/sciadv.aat1817;;;;1;;;;;;1
10.1063/1.5045010;;;;;;;;;;1
10.1021/acs.inorgchem.8b01325;;;;1;;;;;;1
10.1002/pssa.201700758;1;;;1;;;;;;1
10.1021/acs.inorgchem.8b01398;;;;1;;;;;;1
10.1038/s41598-018-31368-8;;;;1;;;1;;;1
10.1093/nar/gky621;;;;1;;;;;;1
10.1088/1361-6528/aadc76;;;;1;;;;;;1
10.1111/febs.14616;;;;1;;;;;;1
10.1002/2211-5463.12491;;;;1;;;;;;1
10.1002/cctc.201800477;;;;1;;;;;;1
10.1002/cmdc.201800213;;;;1;;;;;;1
10.1002/cbic.201800185;;;;1;;;;;;1
10.1021/acs.molpharmaceut.8b00421;;;;1;;;;;;1
10.1111/mmi.13980;1;;;1;;;;;;1
10.1038/s41598-018-31316-6;;;;1;;;1;;;1
10.3390/min8090370;;;;;;;;;;1
10.1021/acscatal.8b02498;;;;1;;;;;;1
10.1021/acs.inorgchem.8b01785;;;;1;;;;;;1
10.1002/advs.201800338;;;;1;;;;1;;1
10.1021/acs.macromol.8b01019;;;;1;;;;;;1
10.1107/s2059798318009208;;;;1;;;;;;
10.1021/acs.jmedchem.8b00592;;;;1;;;;;;1
10.1021/acs.iecr.8b01183;;;;1;;;;;;1
10.1371/journal.pone.0204737;;;;1;;;;;1;1
10.1063/1.5047204;;;;1;;;;;1;1
10.3390/met8100830;;;;;;;;;;1
10.1021/acs.inorgchem.8b02127;;;;1;;;;;;1
10.1038/s41467-018-06457-x;;;;1;;;1;;;1
10.1038/s41598-018-32967-1;;;;1;;;1;;;1
10.1002/spp2.1114;;;;1;;;;;;1
10.1002/chem.201802759;;;;1;;;;;;1
10.1002/chem.201804006;;;;1;;;;;;1
10.1002/pssa.201800186;;;;1;;;;;;1
